timestamp,consent,birthplace,address,gender,parent_age,education,occupation,parent1_L1,eng_und,eng_spk,eng_read,eng_write,fr_und,fr_spk,fr_read,fr_write,parent1_OL1,ol1_und,ol1_spk,ol1_read,ol1_write,parent1_OL2,ol2_und,ol2_spk,ol2_read,ol2_write,parent1_OL3,ol3_und,ol3_spk,ol3_read,ol3_write,child_dob,child_sex,langdevissue_yn,langdevissue_details,family_config,oldersib_yn,sib1_dob,sib2_dob,sib3_dob,sibX_dobs,child_languages,eng_freq,fr_freq,ol1_used,ol1_freq,ol2_used,ol2_freq,ol3_used,ol3_freq,between_caregivers,caregiver2_used,view_betterlearner,view_reasoning,view_schoolsuccess,view_heritage,view_employment,view_better_lang_learning,view_comm_family,view_compete_jobs,view_full_comm_member,view_success_workworld,view_flex_think,view_belong_social,concern_general,concern_exposure,concern_help,concern_challenging,concern_confused,concern_distinguish,concern_shrt_delay,concern_lng_prob,concern_prep_school,concern_fluent,id,clean_dobs
2020/09/02 1:13:02 am CET,I agree,Outside of Quebec but in Canada,Levis,Female,30,Bachelor’s degree (or equivalent),school secretary,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,3,5,NA,NA,NA,NA,NA,NA,English;French,English;French,4,4,3,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_52,7/1/2019
2020/09/02 1:20:51 am CET,I agree,Outside of Canada,Montreal,Female,45,High school (or equivalent),i work in a residence,English and Yoruba,5,5,5,5,1,1,1,1,Yoruba,5,5,5,5,English,5,5,5,5,NA,NA,NA,NA,NA,9/29/2018,Male,No,NA,With a partner who lives in the same household,Yes,NA,NA,NA,NA,English,5,3,NA,NA,NA,NA,NA,NA,One language other than English or French,English,5,4,5,5,5,5,5,3,5,5,5,5,1,1,4,1,1,5,1,1,1,1,eng_53,9/1/2018
2020/09/02 1:23:38 am CET,I agree,Outside of Canada,Montreal,Male,37,Doctoral degree (PhD or MD),Professor,English,5,5,5,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-20,Female,No,NA,With a partner who lives in the same household,Yes,Nov-17,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,English,5,5,4,3,5,4,3,5,5,5,4,5,1,3,1,1,1,1,1,1,1,2,eng_54,5/1/2020
2020/09/02 1:25:32 am CET,I agree,In Quebec,Montreal,Female,39,Bachelor’s degree (or equivalent),Operations Assistant,English,5,5,5,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-17,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,4,2,Spanish,4,NA,NA,NA,NA,English;One language other than English or French,English;One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,2,3,1,1,2,1,2,1,1,1,eng_55,3/1/2017
2020/09/02 1:27:19 am CET,I agree,In Quebec,Quebec City,Male,33,Cegep or DEP (or equivalent),Military Firefighter,English is my mother tongue,5,5,5,5,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-18,Male,No,NA,With a partner who lives in the same household,Yes,Mar-06,NA,NA,NA,English;French,3,5,NA,NA,NA,NA,NA,NA,English,French,5,5,5,5,5,5,5,5,5,5,5,5,1,4,3,1,1,1,1,1,1,1,eng_56,2/1/2018
2020/09/02 1:28:19 am CET,I agree,In Quebec,Montréal,Female,36,Bachelor’s degree (or equivalent),Nurse clinician,English,5,5,5,4,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-16,Male,No,NA,With a partner who lives in the same household,Yes,Mar-15,Jul-19,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English;French,English;French,5,4,5,5,5,5,5,5,5,5,4,5,1,3,2,2,1,1,1,1,1,1,eng_57,11/1/2016
2020/09/02 1:28:54 am CET,I agree,Outside of Quebec but in Canada,Lévis,Female,32,Bachelor’s degree (or equivalent),Translator,English,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-20,Female,No,NA,With a partner who lives in the same household,Yes,Jun-18,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,French,French,5,5,5,5,5,5,5,4,5,4,4,5,3,5,1,3,2,2,3,1,1,2,eng_58,7/1/2020
2020/09/02 1:32:22 am CET,I agree,In Quebec,Cascapédia st-Jules,Female,45,Master’s degree (or equivalent),Geologist,Français,5,4,5,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-09,Male,No,NA,Husband works away but resides here at home,No,NA,NA,NA,NA,English;French,3,5,NA,NA,NA,NA,NA,NA,English,English,5,4,4,5,5,5,5,5,4,5,4,3,1,4,4,1,1,2,4,1,1,1,eng_59,9/1/2009
2020/09/02 1:34:49 am CET,I agree,NA,Verdun,Female,34,Bachelor’s degree (or equivalent),General manager,English,5,5,5,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-17,Male,No,NA,With a partner who lives in the same household,Yes,Jan-20,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,English,5,5,5,5,5,5,2,5,2,5,5,2,1,5,5,3,2,1,1,1,1,1,eng_60,4/1/2017
2020/09/02 1:40:44 am CET,I agree,Outside of Canada,Montreal,Male,34,Doctoral degree (PhD or MD),Anesthesiologist,Arabic,5,5,5,5,5,5,5,5,Arabic,5,5,4,3,Spanish,3,3,3,2,Hebrew,3,3,2,2,May-19,Female,No,NA,With a partner who lives in the same household,Yes,Jun-17,Aug-15,NA,NA,English;French;One language other than English or French,3,4,Arabic,4,NA,NA,NA,NA,English;French;One language other than English or French,French;One language other than English or French,5,5,5,5,5,5,4,5,4,5,5,4,5,4,3,1,1,1,1,1,1,3,eng_61,5/1/2019
2020/09/02 1:44:13 am CET,I agree,In Quebec,Lévis,Female,36,Bachelor’s degree (or equivalent),Company director,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-20,Male,No,NA,With a partner who lives in the same household,Yes,Oct-12,Jan-16,NA,NA,English;French,3,3,NA,NA,NA,NA,NA,NA,English,English,5,4,5,5,5,5,5,5,4,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_62,5/1/2020
2020/09/02 1:48:50 am CET,I agree,Outside of Quebec but in Canada,Ste-catherine-de-la-Jacques-Cartier,Female,34,Cegep or DEP (or equivalent),Stay at home mom,English,5,5,5,5,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-18,Female,No,NA,With a partner who lives in the same household,Yes,Jun-14,Mar-16,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,5,5,5,5,3,4,5,3,2,4,5,2,1,2,3,1,1,2,eng_63,1/1/2018
2020/09/02 1:53:26 am CET,I agree,Outside of Quebec but in Canada,Montreal,Female,33,Bachelor’s degree (or equivalent),English teacher,Spanish; English,5,5,5,5,4,3,4,3,Spanish,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-19,Female,No,NA,With a partner who lives in the same household,Yes,Aug-16,NA,NA,NA,English;French;One language other than English or French,1,5,Spanish,5,NA,NA,NA,NA,English;French;One language other than English or French,French,4,5,4,5,5,5,5,5,4,5,4,4,1,3,2,1,1,1,1,1,1,3,eng_65,5/1/2019
2020/09/02 1:55:28 am CET,I agree,In Quebec,Compton,Female,32,Cegep or DEP (or equivalent),Éducatrice specialisée,english,5,5,5,5,5,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-18,Male,I am not sure,had an under développed tongue motricity,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English;French,French,1,1,1,5,5,5,5,5,5,5,3,3,5,1,2,1,1,1,1,1,1,2,eng_67,3/1/2018
2020/09/02 1:59:52 am CET,I agree,In Quebec,Notre dame des laurentides,Female,30,Cegep or DEP (or equivalent),Nurse,English- French,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-20,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,3,3,NA,NA,NA,NA,NA,NA,French,English;French,5,5,3,3,5,4,5,5,5,5,5,5,3,3,4,4,4,4,4,3,3,4,eng_68,7/1/2020
2020/09/02 2:01:11 am CET,I agree,Outside of Quebec but in Canada,Quebec City,Female,38,Master’s degree (or equivalent),Health professional,English,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-17,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English;French,English;French,3,3,3,5,5,5,5,5,5,5,5,5,1,4,2,1,1,1,1,1,1,2,eng_69,12/1/2017
2020/09/02 2:08:24 am CET,I agree,Outside of Quebec but in Canada,Verdun,Female,38,Bachelor’s degree (or equivalent),physiotherapist,french; english,5,5,5,5,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jan-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,2,5,NA,NA,NA,NA,NA,NA,French,French,4,4,4,5,5,4,5,5,5,5,4,3,1,1,1,1,1,1,1,1,1,1,eng_70,1/1/2018
2020/09/02 2:15:22 am CET,I agree,Outside of Canada,Québec,Female,38,Master’s degree (or equivalent),operations manager,georgian Ukrainian  and Russian,5,4,5,4,5,4,5,5,georgian,5,5,5,5,Ukrainian,5,5,5,5,Russian,5,5,5,5,Dec-15,Female,Yes,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,French;One language other than English or French;Several languages other than English or French,3,1,Russian,5,Ukrainian,3,georgian,2,English;French,French,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4,1,1,1,1,1,1,1,eng_71,12/1/2015
2020/09/02 2:22:12 am CET,I agree,In Quebec,Québec,Female,28,Cegep or DEP (or equivalent),Social assistance technician,French; English,5,5,5,5,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,Jun-20,English;French,4,4,NA,NA,NA,NA,NA,NA,English;French,English;French,4,4,5,5,5,5,5,5,5,5,5,5,2,3,3,1,1,3,3,1,1,1,eng_72,3/1/2019
2020/09/02 2:49:26 am CET,I agree,Outside of Canada,Dollard-Des Ormeaux,Female,37,Doctoral degree (PhD or MD),Veterinarian,English,5,5,5,5,5,5,5,5,Spanish,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-19,Female,No,NA,With a partner who lives in the same household,Yes,Apr-14,Feb-16,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_73,7/1/2019
2020/09/02 2:54:16 am CET,I agree,Outside of Quebec but in Canada,Montréal,Female,35,Master’s degree (or equivalent),Librarian,English,5,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-18,Female,No,NA,With a partner who lives in a different household,No,NA,NA,NA,NA,English;French,2,4,NA,NA,NA,NA,NA,NA,French,French,5,4,5,5,5,5,5,5,5,5,5,5,2,2,4,1,2,3,3,1,1,1,eng_74,4/1/2018
2020/09/02 3:08:51 am CET,I agree,Outside of Quebec but in Canada,Montreal,Female,42,Master’s degree (or equivalent),Self-employed,French; English,5,5,5,5,5,5,5,5,Croatian,4,3,3,2,Spanish,4,3,3,2,NA,NA,NA,NA,NA,Jul-17,Female,No,NA,With a partner who lives in the same household,Yes,Jan-15,NA,NA,NA,English;French;Several languages other than English or French,2,4,Spanish,4,Croatian,2,NA,NA,English;French;One language other than English or French,French;One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,eng_76,7/1/2017
2020/09/02 3:12:05 am CET,I agree,Outside of Canada,Laval,Male,35,Master’s degree (or equivalent),Technical Director,"Arabic, French, English",5,5,5,5,5,4,5,4,Arabic / Lebanese,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sep-17,Female,No,NA,With a partner who lives in the same household,Yes,Sep-12,NA,NA,NA,English;French;One language other than English or French,5,3,Arabic,4,NA,NA,NA,NA,English;One language other than English or French,English;One language other than English or French,5,5,5,5,5,4,5,5,5,5,5,5,2,3,4,3,3,2,2,2,3,2,eng_77,9/1/2017
2020/09/02 3:22:38 am CET,I agree,In Quebec,Pointe-Claire,Male,35,Master’s degree (or equivalent),Cegep teacher,English,5,5,5,5,5,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-19,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English,5,2,NA,NA,NA,NA,NA,NA,English,English,5,5,5,2,5,5,3,5,5,5,5,3,1,3,3,1,1,1,1,1,3,2,eng_78,2/1/2019
2020/09/02 3:51:12 am CET,I agree,Outside of Canada,Québec city,Female,31,Master’s degree (or equivalent),Unemployed- studying French ( Francisation),Malayalam,5,4,5,4,2,3,2,2,Malayalam,5,5,5,5,Hindi,5,3,5,4,Tamil,4,4,1,1,Aug-17,Female,No,NA,With a partner who lives in the same household,Yes,Aug-15,NA,NA,NA,One language other than English or French,5,2,Malayalam,2,NA,NA,NA,3,Several languages other than English or French,English,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,1,5,5,eng_79,8/1/2017
2020/09/02 3:59:03 am CET,I agree,In Quebec,Montreal,Female,38,Master’s degree (or equivalent),Social work,Spanish,5,5,5,5,5,5,5,5,Spanish,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-16,Male,No,NA,With a partner who lives in the same household,Yes,May-11,Jan-14,NA,NA,One language other than English or French,1,3,Spanish,5,NA,NA,NA,NA,English;French;One language other than English or French,One language other than English or French,3,4,4,5,5,4,5,5,5,5,5,5,3,2,1,1,1,1,2,1,1,1,eng_80,12/1/2016
2020/09/02 4:00:15 am CET,I agree,Outside of Canada,Quebec city,Male,33,Bachelor’s degree (or equivalent),IT funtional consultant,Hungarian,4,3,5,4,2,2,3,1,Romanian,5,4,5,5,German,2,1,2,1,NA,NA,NA,NA,NA,Jun-20,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;Several languages other than English or French,2,3,Hungarian,5,Romanian,2,NA,NA,French;Several languages other than English or French,English;French;Several languages other than English or French,5,5,4,5,5,5,5,5,5,5,5,5,1,2,3,1,1,1,4,1,1,1,eng_81,6/1/2020
2020/09/02 4:43:09 am CET,I agree,In Quebec,Montreal,Female,43,Cegep or DEP (or equivalent),Flight attendant,French;English,5,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-18,Male,No,NA,With a partner who lives in the same household,Yes,Jan-02,NA,NA,NA,English;French;One language other than English or French,5,5,Haitian,3,NA,NA,NA,NA,French,French,5,4,5,5,5,5,5,5,5,5,5,5,1,1,1,2,2,2,2,1,1,1,eng_82,11/1/2018
2020/09/02 5:05:07 am CET,I agree,Outside of Canada,Québec city,Female,35,Master’s degree (or equivalent),PhD student,Hindi; English; Angika,5,4,5,4,3,3,4,3,Hindi,5,5,5,5,Angika,5,5,5,5,NA,NA,NA,NA,NA,Sep-18,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;Several languages other than English or French,3,3,Hindi,5,Angika,3,Spanish,2,One language other than English or French,One language other than English or French,5,5,4,3,5,5,5,5,3,5,5,3,2,2,4,1,1,1,1,1,1,1,eng_83,9/1/2018
2020/09/02 5:23:49 am CET,I agree,Outside of Quebec but in Canada,Quebec city,Female,24,I don’t have any qualifications,Unemployed,English,5,5,5,5,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-17,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,5,3,Kirundi,3,NA,NA,NA,NA,English;French,English;French;One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,1,1,1,1,1,1,2,eng_84,5/1/2017
2020/09/02 5:52:00 am CET,I agree,In Quebec,Pointe Claire,Female,36,Bachelor’s degree (or equivalent),Teacher,English,5,5,NA,4,4,4,5,4,English,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,5,NA,NA,NA,NA,NA,NA,English,French,NA,5,5,5,5,5,5,5,5,5,5,5,1,4,1,1,2,2,2,1,1,1,eng_85,3/1/2018
2020/09/02 12:58:47 pm CET,I agree,In Quebec,Sherbrooke,Female,33,Bachelor’s degree (or equivalent),Grants Officer,English,5,5,5,5,4,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jun-18,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,2,NA,NA,NA,NA,NA,NA,English,English,4,4,4,2,5,5,1,5,5,5,5,3,4,NA,1,2,3,4,3,1,1,4,eng_86,6/1/2018
2020/09/02 1:20:10 pm CET,I agree,In Quebec,Saint-Laurent,Female,34,Bachelor’s degree (or equivalent),Tax Analyst,Vietnamese,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-18,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,One language other than English or French,2,2,NA,NA,NA,NA,NA,NA,English;French;One language other than English or French,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,eng_87,11/1/2018
2020/09/02 1:32:49 pm CET,I agree,In Quebec,Quebec City,Female,39,Master’s degree (or equivalent),Educational Projects Coordinator,English,5,5,5,5,4,4,2,2,English,5,5,5,5,Naskapi,4,4,1,1,Innu,4,4,2,2,Feb-18,Male,No,NA,With a partner who lives in the same household,Yes,Dec-07,Apr-04,May-02,NA,Several languages other than English or French,3,1,Innu,5,Naskapi,5,NA,NA,One language other than English or French,One language other than English or French,5,5,5,5,5,4,5,4,5,5,5,5,1,4,2,2,1,1,1,1,1,1,eng_88,2/1/2018
2020/09/02 1:51:04 pm CET,I agree,In Quebec,VSL,Female,41,Cegep or DEP (or equivalent),HR,Italian,5,5,5,5,5,4,4,3,Italian,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-20,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;One language other than English or French,5,1,Italian,2,NA,NA,NA,NA,English,English,4,1,2,5,5,3,4,5,5,4,3,5,1,4,4,3,3,3,3,3,3,3,eng_89,4/1/2020
2020/09/02 1:51:14 pm CET,I agree,In Quebec,Montreal,Female,31,High school (or equivalent),Stay at home mom,English,5,5,5,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dec-17,Male,No,NA,With a partner who lives in the same household,Yes,Aug-12,May-14,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,5,5,5,5,5,5,5,3,3,1,4,3,1,3,3,2,1,1,1,eng_90,12/1/2017
2020/09/02 2:51:52 pm CET,I agree,In Quebec,Saint-Lazare,Female,41,Bachelor’s degree (or equivalent),Director of Talent Acquisition,English,5,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aug-17,Female,No,NA,With a partner who lives in the same household,Yes,Apr-13,Jun-15,NA,NA,English;French,4,2,NA,NA,NA,NA,NA,NA,English;French,English;French,5,3,5,5,5,3,5,5,5,5,3,4,1,3,1,1,1,1,1,1,1,1,eng_91,8/1/2017
2020/09/02 3:13:06 pm CET,I agree,Outside of Quebec but in Canada,Levis,Male,44,High school (or equivalent),Account management,English,5,5,5,5,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-16,Female,No,NA,With a partner who lives in the same household,Yes,Jun-10,NA,NA,NA,English;French,4,2,NA,NA,NA,NA,NA,NA,English,French,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,1,1,1,2,1,1,1,eng_92,10/1/2016
2020/09/02 3:49:29 pm CET,I agree,In Quebec,Longueuil,Female,35,High school (or equivalent),Payment services officer,English,5,5,5,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-17,Male,No,NA,With a partner who lives in the same household,Yes,Apr-16,Jan-20,Jan-20,NA,English;French,4,4,NA,NA,NA,NA,NA,NA,English;French,English;French,4,4,4,5,5,5,5,5,5,5,4,5,2,1,1,1,1,1,1,1,1,1,eng_93,11/1/2017
2020/09/02 5:46:41 pm CET,I agree,Outside of Canada,Québec city,Female,35,Master’s degree (or equivalent),Student,"Telugu , Tamil",5,5,5,5,4,4,5,5,Tamil,5,5,4,2,Telugu,5,5,2,2,Hindi,5,5,4,3,Nov-18,Female,No,NA,With a partner who lives in the same household,Yes,Dec-08,NA,NA,NA,English;French;Several languages other than English or French,4,3,Tamil,4,Telugu,4,NA,NA,English,One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,1,1,2,1,1,1,1,eng_94,11/1/2018
2020/09/02 5:58:19 pm CET,I agree,Outside of Canada,Longueuil,Male,39,Bachelor’s degree (or equivalent),National Sales Executive,English,5,5,5,5,4,5,4,4,Irish,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oct-18,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English,French,5,3,5,5,5,5,5,5,5,5,5,5,1,3,4,1,1,1,1,1,1,2,eng_95,10/1/2018
2020/09/02 6:20:31 pm CET,I agree,Outside of Quebec but in Canada,Montreal,Female,33,Master’s degree (or equivalent),Social worker,English,5,5,5,5,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Apr-20,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,English,English;French,3,3,5,5,5,5,5,5,5,5,5,5,1,3,1,1,1,1,1,1,1,1,eng_96,4/1/2020
2020/09/02 6:23:37 pm CET,I agree,In Quebec,LACHINE,Female,35,Bachelor’s degree (or equivalent),Loan accounting officer,English,5,5,5,5,4,4,3,2,Italian,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,May-18,Female,No,NA,With a partner who lives in the same household,Yes,Jan-14,May-16,NA,NA,English;French;One language other than English or French,5,3,NA,NA,NA,NA,NA,NA,English;French,English;French;One language other than English or French,3,3,4,4,5,3,5,5,3,5,3,3,1,3,3,2,2,2,2,2,2,2,eng_97,5/1/2018
2020/09/02 7:15:05 pm CET,I agree,Outside of Quebec but in Canada,Montréal,Male,37,Master’s degree (or equivalent),Clinical Research Coordinator,Vietnamese,5,5,5,5,3,3,4,3,Vietnamese,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nov-19,Female,No,NA,With a partner who lives in the same household,Yes,Feb-18,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,2,1,1,1,eng_98,11/1/2019
2020/09/02 7:39:10 pm CET,I agree,Outside of Canada,Quebec,Female,37,Master’s degree (or equivalent),Student,Russian,5,5,5,5,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-17,Female,No,NA,Alone,No,NA,NA,NA,NA,English;One language other than English or French,4,2,Russian,3,NA,NA,NA,NA,Does not apply because I am raising my child alone,English;One language other than English or French,5,5,5,5,5,5,2,5,5,5,5,5,2,4,5,3,1,2,1,1,1,1,eng_99,7/1/2017
2020/09/02 7:51:40 pm CET,I agree,In Quebec,"Ahuntsic, Montreal",Female,39,Bachelor’s degree (or equivalent),High School English teacher,English : French,5,5,5,5,5,5,5,5,Haitian Creole,4,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Feb-17,Female,No,NA,Alone,No,NA,NA,NA,NA,English;French;One language other than English or French,5,2,Spanish,3,Haitian Creole,2,NA,NA,Does not apply because I am raising my child alone,Does not apply because I am raising my child alone,5,5,5,5,5,5,5,5,5,5,5,5,1,3,1,1,1,1,1,1,1,1,eng_100,2/1/2017
2020/09/02 8:51:34 pm CET,I agree,In Quebec,Montreal,Female,32,Bachelor’s degree (or equivalent),Accountant,French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mar-20,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,4,NA,NA,NA,NA,NA,NA,English;French,English,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,2,1,1,1,eng_101,3/1/2020
2020/09/02 11:34:56 pm CET,I agree,Outside of Canada,"Lasalle, Montreal",Female,42,Master’s degree (or equivalent),Museum collections care manager,"Cantonese, English",5,5,5,5,2,1,4,2,Cantonese,5,5,5,5,Mandarin,2,2,5,5,NA,NA,NA,NA,NA,Jan-18,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,5,3,Cantonese,3,Mandarin,2,NA,NA,English,English,5,5,5,5,5,4,5,5,3,3,5,4,4,4,4,3,1,1,1,1,1,2,eng_102,1/1/2018
2020/09/02 11:50:49 pm CET,I agree,Outside of Canada,Lévis,Female,38,Bachelor’s degree (or equivalent),English as a Second Language Elementary Teacher,"Spanish, English",5,5,5,5,4,3,4,3,Spanish,5,5,5,5,English,5,5,5,5,French,4,3,4,3,Nov-17,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One language other than English or French,3,3,Spanish,5,English,3,French,2,English;One language other than English or French,English;French;One language other than English or French,5,5,5,5,5,5,5,5,5,5,5,5,1,3,1,1,1,1,1,2,1,1,eng_103,11/1/2017
2020/09/03 12:07:19 am CET,I agree,Outside of Canada,Montreal,Female,37,Master’s degree (or equivalent),Physiotherapist,English,5,5,5,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-17,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English,French,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,1,1,1,2,1,1,1,eng_104,7/1/2017
2020/09/03 1:50:04 am CET,I agree,Outside of Canada,Montreal,Female,39,Bachelor’s degree (or equivalent),Claims supervisor,English,5,5,5,5,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jul-20,Male,No,NA,With a partner who lives in the same household,Yes,Apr-16,NA,NA,NA,English;French,3,4,NA,NA,NA,NA,NA,NA,English;French,English;French,5,4,5,5,5,5,5,5,5,5,5,5,2,3,3,1,1,1,1,1,1,2,eng_105,7/1/2020
